edge_id,asset_id,asset_key,asset_type,subtype,source_node_id,target_node_id,start_date,end_date,is_active_at_end,player_name,action_raw,direction_raw
asset_7d45db052f1c1d674e568fb2_1,asset_7d45db052f1c1d674e568fb2,player:jay_huff_(c),two_way,,evt_ae158350952468b7347a92b5,evt_48766f7f58748095f4eb0f03,2024-07-24,2024-10-28,false,Jay Huff (C),modify,incoming
asset_7d45db052f1c1d674e568fb2_end,asset_7d45db052f1c1d674e568fb2,player:jay_huff_(c),two_way,,evt_48766f7f58748095f4eb0f03,state_end,2024-10-28,2026-03-08,true,Jay Huff (C),modify,incoming
asset_a18cec8b0cf11d2e7055c4a8_0,asset_a18cec8b0cf11d2e7055c4a8,player:yuki_kawamura_(g),player,,state_start,evt_6ebd42f274924b91623d33d3,2016-07-01,2024-09-06,false,Yuki Kawamura (G),acquire,incoming
asset_a18cec8b0cf11d2e7055c4a8_1,asset_a18cec8b0cf11d2e7055c4a8,player:yuki_kawamura_(g),player,,evt_6ebd42f274924b91623d33d3,evt_9b7e971379af1467c2eda262,2024-09-06,2024-10-19,false,Yuki Kawamura (G),modify,incoming
asset_a18cec8b0cf11d2e7055c4a8_end,asset_a18cec8b0cf11d2e7055c4a8,player:yuki_kawamura_(g),player,,evt_9b7e971379af1467c2eda262,state_end,2024-10-19,2026-03-08,true,Yuki Kawamura (G),modify,incoming
asset_cc1830ce18e36237c175b088_0,asset_cc1830ce18e36237c175b088,player:armando_bacot_(pf),player,,state_start,evt_92736473c82a72c50b71c9e1,2016-07-01,2024-09-06,false,Armando Bacot (PF),acquire,incoming
asset_cc1830ce18e36237c175b088_1,asset_cc1830ce18e36237c175b088,player:armando_bacot_(pf),player,,evt_92736473c82a72c50b71c9e1,evt_9c4711b7f75155ed3a274dc7,2024-09-06,2024-10-19,false,Armando Bacot (PF),relinquish,outgoing
asset_cc1830ce18e36237c175b088_end,asset_cc1830ce18e36237c175b088,player:armando_bacot_(pf),player,,evt_9c4711b7f75155ed3a274dc7,state_end,2024-10-19,2026-03-08,true,Armando Bacot (PF),relinquish,outgoing
asset_dd97c10d5a19a41340cc9b7e_0,asset_dd97c10d5a19a41340cc9b7e,player:miye_oni_(sg),player,,state_start,evt_584a96fd2fabd76ca5eb09e5,2016-07-01,2024-09-06,false,Miye Oni (SG),acquire,incoming
asset_dd97c10d5a19a41340cc9b7e_1,asset_dd97c10d5a19a41340cc9b7e,player:miye_oni_(sg),player,,evt_584a96fd2fabd76ca5eb09e5,evt_02b56d3e8684c55702acafee,2024-09-06,2024-10-19,false,Miye Oni (SG),relinquish,outgoing
asset_dd97c10d5a19a41340cc9b7e_end,asset_dd97c10d5a19a41340cc9b7e,player:miye_oni_(sg),player,,evt_02b56d3e8684c55702acafee,state_end,2024-10-19,2026-03-08,true,Miye Oni (SG),relinquish,outgoing
asset_e69a9c4f66ef74cf6c326b34_0,asset_e69a9c4f66ef74cf6c326b34,player:miles_norris_(pf),player,,state_start,evt_bc5a41e1c2ce8efc604c796f,2016-07-01,2024-10-16,false,Miles Norris (PF),acquire,incoming
asset_e69a9c4f66ef74cf6c326b34_1,asset_e69a9c4f66ef74cf6c326b34,player:miles_norris_(pf),player,,evt_bc5a41e1c2ce8efc604c796f,evt_0136841600c07921ed4c6c5f,2024-10-16,2024-10-19,false,Miles Norris (PF),relinquish,outgoing
asset_e69a9c4f66ef74cf6c326b34_end,asset_e69a9c4f66ef74cf6c326b34,player:miles_norris_(pf),player,,evt_0136841600c07921ed4c6c5f,state_end,2024-10-19,2026-03-08,true,Miles Norris (PF),relinquish,outgoing
asset_130d7848683c040d60fd0cdd_0,asset_130d7848683c040d60fd0cdd,player:colin_castleton_(pf),two_way,,state_start,evt_a01e09463cc63fc333cf6c28,2016-07-01,2024-10-30,false,Colin Castleton (PF),modify,incoming
asset_130d7848683c040d60fd0cdd_1,asset_130d7848683c040d60fd0cdd,player:colin_castleton_(pf),two_way,,evt_a01e09463cc63fc333cf6c28,evt_42cae1398429300bb1939c53,2024-10-30,2025-01-10,false,Colin Castleton (PF),relinquish,outgoing
asset_130d7848683c040d60fd0cdd_end,asset_130d7848683c040d60fd0cdd,player:colin_castleton_(pf),two_way,,evt_42cae1398429300bb1939c53,state_end,2025-01-10,2026-03-08,true,Colin Castleton (PF),relinquish,outgoing
asset_250223442b7a3cdb6f5d789e_0,asset_250223442b7a3cdb6f5d789e,player:zyon_pullin_(pg),two_way,,state_start,evt_badcd61137de3d7d3e1191ae,2016-07-01,2025-01-10,false,Zyon Pullin (PG),modify,incoming
asset_250223442b7a3cdb6f5d789e_1,asset_250223442b7a3cdb6f5d789e,player:zyon_pullin_(pg),two_way,,evt_badcd61137de3d7d3e1191ae,evt_e6bd9a389d83ebd99f988f80,2025-01-10,2025-07-20,false,Zyon Pullin (PG),relinquish,outgoing
asset_250223442b7a3cdb6f5d789e_end,asset_250223442b7a3cdb6f5d789e,player:zyon_pullin_(pg),two_way,,evt_e6bd9a389d83ebd99f988f80,state_end,2025-07-20,2026-03-08,true,Zyon Pullin (PG),relinquish,outgoing
asset_ef9f838fb48a8936ea0d5736_0,asset_ef9f838fb48a8936ea0d5736,player:marvin_bagley_iii_(pf),player,,state_start,evt_212296f32a0b6b43d2ee75f0,2016-07-01,2025-02-06,false,Marvin Bagley III (PF),transform,outgoing
asset_ef9f838fb48a8936ea0d5736_end,asset_ef9f838fb48a8936ea0d5736,player:marvin_bagley_iii_(pf),player,,evt_212296f32a0b6b43d2ee75f0,state_end,2025-02-06,2026-03-08,true,Marvin Bagley III (PF),transform,outgoing
asset_b021b7b2c00f9491cf33b459_0,asset_b021b7b2c00f9491cf33b459,player:johnny_davis_(sg),player,,state_start,evt_0dcc9ec4b1688e1a00fd26f5,2016-07-01,2025-02-06,false,Johnny Davis (SG),transform,outgoing
asset_b021b7b2c00f9491cf33b459_1,asset_b021b7b2c00f9491cf33b459,player:johnny_davis_(sg),player,,evt_0dcc9ec4b1688e1a00fd26f5,evt_4927a4419fbe2d1d4b787543,2025-02-06,2025-02-21,false,Johnny Davis (SG),relinquish,outgoing
asset_b021b7b2c00f9491cf33b459_end,asset_b021b7b2c00f9491cf33b459,player:johnny_davis_(sg),player,,evt_4927a4419fbe2d1d4b787543,state_end,2025-02-21,2026-03-08,true,Johnny Davis (SG),relinquish,outgoing
asset_eb3f76d6b0914382c8c685fc_0,asset_eb3f76d6b0914382c8c685fc,player:tuomas_iisalo_(coa),player,,state_start,evt_bff0a1c953bc8d45e215f8e2,2016-07-01,2025-03-28,false,Tuomas Iisalo (COA),acquire,incoming
asset_eb3f76d6b0914382c8c685fc_1,asset_eb3f76d6b0914382c8c685fc,player:tuomas_iisalo_(coa),player,,evt_bff0a1c953bc8d45e215f8e2,evt_40ac665533a1e43fcde7c798,2025-03-28,2025-05-02,false,Tuomas Iisalo (COA),acquire,incoming
asset_eb3f76d6b0914382c8c685fc_end,asset_eb3f76d6b0914382c8c685fc,player:tuomas_iisalo_(coa),player,,evt_40ac665533a1e43fcde7c798,state_end,2025-05-02,2026-03-08,true,Tuomas Iisalo (COA),acquire,incoming
asset_8781622e31fcfca4573012d0_0,asset_8781622e31fcfca4573012d0,player:cole_anthony_(pg),player,,state_start,evt_989b344c25b96dfb192b3d35,2016-07-01,2025-06-15,false,Cole Anthony (PG),transform,outgoing
asset_8781622e31fcfca4573012d0_1,asset_8781622e31fcfca4573012d0,player:cole_anthony_(pg),player,,evt_989b344c25b96dfb192b3d35,evt_f2a05db9f41ff1a0b2d96ac5,2025-06-15,2025-07-12,false,Cole Anthony (PG),relinquish,outgoing
asset_8781622e31fcfca4573012d0_end,asset_8781622e31fcfca4573012d0,player:cole_anthony_(pg),player,,evt_f2a05db9f41ff1a0b2d96ac5,state_end,2025-07-12,2026-03-08,true,Cole Anthony (PG),relinquish,outgoing
asset_23e3a2184dab0012bf9ce0ae_0,asset_23e3a2184dab0012bf9ce0ae,player:yang_hansen_(c),player,,state_start,evt_352ce0578279b24f1852341d,2016-07-01,2025-06-25,false,Yang Hansen (C),acquire,incoming
asset_23e3a2184dab0012bf9ce0ae_end,asset_23e3a2184dab0012bf9ce0ae,player:yang_hansen_(c),player,,evt_352ce0578279b24f1852341d,state_end,2025-06-25,2026-03-08,true,Yang Hansen (C),acquire,incoming
asset_9f906f1bc64ab3aef05958d9_0,asset_9f906f1bc64ab3aef05958d9,player:cedric_coward,player,SG,state_start,evt_2047cb3431cdf90ca716be75,2016-07-01,2025-06-25,false,Cedric Coward,transform,outgoing
asset_9f906f1bc64ab3aef05958d9_1,asset_9f906f1bc64ab3aef05958d9,player:cedric_coward,player,SG,evt_2047cb3431cdf90ca716be75,evt_059d2b792a481107489f5703,2025-06-25,2025-07-07,false,Cedric Coward,acquire,incoming
asset_9f906f1bc64ab3aef05958d9_end,asset_9f906f1bc64ab3aef05958d9,player:cedric_coward,player,SG,evt_059d2b792a481107489f5703,state_end,2025-07-07,2026-03-08,true,Cedric Coward,acquire,incoming
asset_6ecea0298d93c88e4f7c4ed6_0,asset_6ecea0298d93c88e4f7c4ed6,player:will_richard_(g),player,,state_start,evt_2409f0a6ec1f56c5bda292c5,2016-07-01,2025-06-26,false,Will Richard (G),acquire,incoming
asset_6ecea0298d93c88e4f7c4ed6_end,asset_6ecea0298d93c88e4f7c4ed6,player:will_richard_(g),player,,evt_2409f0a6ec1f56c5bda292c5,state_end,2025-06-26,2026-03-08,true,Will Richard (G),acquire,incoming
asset_91be5ecb97eb12c1b640e395_0,asset_91be5ecb97eb12c1b640e395,player:javon_small,player,G,state_start,evt_deeb3c1f1ba0484bdb066795,2016-07-01,2025-06-26,false,Javon Small,acquire,incoming
asset_91be5ecb97eb12c1b640e395_1,asset_91be5ecb97eb12c1b640e395,player:javon_small,player,G,evt_deeb3c1f1ba0484bdb066795,evt_bcfdbc4de126a3bbe794f9fe,2025-06-26,2025-07-10,false,Javon Small,modify,incoming
asset_91be5ecb97eb12c1b640e395_end,asset_91be5ecb97eb12c1b640e395,player:javon_small,player,G,evt_bcfdbc4de126a3bbe794f9fe,state_end,2025-07-10,2026-03-08,true,Javon Small,modify,incoming
asset_b32eb4d3b7fae3a25c42156f_0,asset_b32eb4d3b7fae3a25c42156f,player:javon_small,player,,state_start,evt_0dcd79fd2a2c11f9694ed774,2016-07-01,2025-06-30,false,Javon Small,transform,incoming
asset_b32eb4d3b7fae3a25c42156f_end,asset_b32eb4d3b7fae3a25c42156f,player:javon_small,player,,evt_0dcd79fd2a2c11f9694ed774,state_end,2025-06-30,2026-03-08,true,Javon Small,transform,incoming
asset_6cd49659093440cca54e1baf_0,asset_6cd49659093440cca54e1baf,player:yang_hansen,player,,state_start,evt_61e3c11941c48703793832df,2016-07-01,2025-06-30,false,Yang Hansen,transform,incoming
asset_6cd49659093440cca54e1baf_end,asset_6cd49659093440cca54e1baf,player:yang_hansen,player,,evt_61e3c11941c48703793832df,state_end,2025-06-30,2026-03-08,true,Yang Hansen,transform,incoming
asset_02791ff8f45d17acd6df6ad4_0,asset_02791ff8f45d17acd6df6ad4,player:will_richard,player,,state_start,evt_a14bd8150a349bf66c883a9d,2016-07-01,2025-06-30,false,Will Richard,transform,incoming
asset_02791ff8f45d17acd6df6ad4_end,asset_02791ff8f45d17acd6df6ad4,player:will_richard,player,,evt_a14bd8150a349bf66c883a9d,state_end,2025-06-30,2026-03-08,true,Will Richard,transform,incoming
asset_e9997a08fecc4a441ba06bc4_0,asset_e9997a08fecc4a441ba06bc4,player:jahmai_mashack,player,F,state_start,evt_415046c35ef7331408cd1386,2016-07-01,2025-07-06,false,Jahmai Mashack,transform,outgoing
asset_e9997a08fecc4a441ba06bc4_1,asset_e9997a08fecc4a441ba06bc4,player:jahmai_mashack,player,F,evt_415046c35ef7331408cd1386,evt_fbd10e59e0c9cb67eef24fae,2025-07-06,2025-11-17,false,Jahmai Mashack,modify,incoming
asset_e9997a08fecc4a441ba06bc4_end,asset_e9997a08fecc4a441ba06bc4,player:jahmai_mashack,player,F,evt_fbd10e59e0c9cb67eef24fae,state_end,2025-11-17,2026-03-08,true,Jahmai Mashack,modify,incoming
asset_0aa923083064dbb6f852b4f6_0,asset_0aa923083064dbb6f852b4f6,player:justinian_jessup_(sg),player,,state_start,evt_3dad859a9e1e9d5e799918d3,2016-07-01,2025-07-06,false,Justinian Jessup (SG),transform,outgoing
asset_0aa923083064dbb6f852b4f6_end,asset_0aa923083064dbb6f852b4f6,player:justinian_jessup_(sg),player,,evt_3dad859a9e1e9d5e799918d3,state_end,2025-07-06,2026-03-08,true,Justinian Jessup (SG),transform,outgoing
asset_00794f53719ee6a77b8ed7cb_0,asset_00794f53719ee6a77b8ed7cb,player:ty_jerome,player,SG,state_start,evt_5228967b1e1fdc9fe303ed05,2016-07-01,2025-07-14,false,Ty Jerome,acquire,incoming
asset_00794f53719ee6a77b8ed7cb_end,asset_00794f53719ee6a77b8ed7cb,player:ty_jerome,player,SG,evt_5228967b1e1fdc9fe303ed05,state_end,2025-07-14,2026-03-08,true,Ty Jerome,acquire,incoming
asset_70c36d27bff0f5114f0eaf3e_0,asset_70c36d27bff0f5114f0eaf3e,player:jock_landale_(c),player,,state_start,evt_9557abb24398ed45916c92be,2016-07-01,2025-07-15,false,Jock Landale (C),acquire,incoming
asset_70c36d27bff0f5114f0eaf3e_end,asset_70c36d27bff0f5114f0eaf3e,player:jock_landale_(c),player,,evt_9557abb24398ed45916c92be,state_end,2025-07-15,2026-03-08,true,Jock Landale (C),acquire,incoming
asset_2f250a8ebde7204c929b8c0e_0,asset_2f250a8ebde7204c929b8c0e,player:p.j._hall_(pf),two_way,,state_start,evt_717f8ed4e4f543de56959c27,2016-07-01,2025-07-20,false,P.J. Hall (PF),modify,incoming
asset_2f250a8ebde7204c929b8c0e_1,asset_2f250a8ebde7204c929b8c0e,player:p.j._hall_(pf),two_way,,evt_717f8ed4e4f543de56959c27,evt_abb368ace45d379cf4a48f38,2025-07-20,2025-11-16,false,P.J. Hall (PF),relinquish,outgoing
asset_2f250a8ebde7204c929b8c0e_end,asset_2f250a8ebde7204c929b8c0e,player:p.j._hall_(pf),two_way,,evt_abb368ace45d379cf4a48f38,state_end,2025-11-16,2026-03-08,true,P.J. Hall (PF),relinquish,outgoing
asset_74b67d43731175b3ad7a7096_0,asset_74b67d43731175b3ad7a7096,player:olivier-maxence_prosper,player,PF,state_start,evt_42a6e50871866806a38e4c15,2016-07-01,2025-09-04,false,Olivier-Maxence Prosper,modify,incoming
asset_74b67d43731175b3ad7a7096_1,asset_74b67d43731175b3ad7a7096,player:olivier-maxence_prosper,player,PF,evt_42a6e50871866806a38e4c15,evt_3a2501b30427e35009bf5317,2025-09-04,2026-03-04,false,Olivier-Maxence Prosper,modify,incoming
asset_74b67d43731175b3ad7a7096_end,asset_74b67d43731175b3ad7a7096,player:olivier-maxence_prosper,player,PF,evt_3a2501b30427e35009bf5317,state_end,2026-03-04,2026-03-08,true,Olivier-Maxence Prosper,modify,incoming
asset_ea048748206ebea4e1726e0f_0,asset_ea048748206ebea4e1726e0f,player:lawson_lovering_(c),player,,state_start,evt_b8c8eb0a59ef99f071309ca1,2016-07-01,2025-09-06,false,Lawson Lovering (C),acquire,incoming
asset_ea048748206ebea4e1726e0f_1,asset_ea048748206ebea4e1726e0f,player:lawson_lovering_(c),player,,evt_b8c8eb0a59ef99f071309ca1,evt_aa60a15d5ed3bb9c91d8ef62,2025-09-06,2025-10-18,false,Lawson Lovering (C),relinquish,outgoing
asset_ea048748206ebea4e1726e0f_2,asset_ea048748206ebea4e1726e0f,player:lawson_lovering_(c),player,,evt_aa60a15d5ed3bb9c91d8ef62,evt_6725edd6013f76d3a4afce4f,2025-10-18,2026-02-09,false,Lawson Lovering (C),acquire,incoming
asset_ea048748206ebea4e1726e0f_end,asset_ea048748206ebea4e1726e0f,player:lawson_lovering_(c),player,,evt_6725edd6013f76d3a4afce4f,state_end,2026-02-09,2026-03-08,true,Lawson Lovering (C),acquire,incoming
asset_5b62171aee82b3af6fea58d1_0,asset_5b62171aee82b3af6fea58d1,player:tyler_burton_(sf),player,,state_start,evt_22270484f2ea56ae93c3f80b,2016-07-01,2025-09-06,false,Tyler Burton (SF),acquire,incoming
asset_5b62171aee82b3af6fea58d1_1,asset_5b62171aee82b3af6fea58d1,player:tyler_burton_(sf),player,,evt_22270484f2ea56ae93c3f80b,evt_9fdb80a9f55b11a05bbd89c0,2025-09-06,2025-10-13,false,Tyler Burton (SF),relinquish,outgoing
asset_5b62171aee82b3af6fea58d1_end,asset_5b62171aee82b3af6fea58d1,player:tyler_burton_(sf),player,,evt_9fdb80a9f55b11a05bbd89c0,state_end,2025-10-13,2026-03-08,true,Tyler Burton (SF),relinquish,outgoing
asset_1f7b9bb48f716e8a6c63ef91_0,asset_1f7b9bb48f716e8a6c63ef91,player:braxton_key_(sf),player,,state_start,evt_70ea10611b0cb52f943ef899,2016-07-01,2025-09-23,false,Braxton Key (SF),acquire,incoming
asset_1f7b9bb48f716e8a6c63ef91_1,asset_1f7b9bb48f716e8a6c63ef91,player:braxton_key_(sf),player,,evt_70ea10611b0cb52f943ef899,evt_2a191f0aca96eab939dfedcd,2025-09-23,2025-10-18,false,Braxton Key (SF),relinquish,outgoing
asset_1f7b9bb48f716e8a6c63ef91_end,asset_1f7b9bb48f716e8a6c63ef91,player:braxton_key_(sf),player,,evt_2a191f0aca96eab939dfedcd,state_end,2025-10-18,2026-03-08,true,Braxton Key (SF),relinquish,outgoing
asset_92d2eb0d5d82e1561b5267bf_0,asset_92d2eb0d5d82e1561b5267bf,player:charlie_brown_jr._(sg),player,,state_start,evt_94e8dc7478887cd94dae50c7,2016-07-01,2025-10-13,false,Charlie Brown Jr. (SG),acquire,incoming
asset_92d2eb0d5d82e1561b5267bf_1,asset_92d2eb0d5d82e1561b5267bf,player:charlie_brown_jr._(sg),player,,evt_94e8dc7478887cd94dae50c7,evt_66b3d715a794bf0d4ceacf58,2025-10-13,2025-10-15,false,Charlie Brown Jr. (SG),relinquish,outgoing
asset_92d2eb0d5d82e1561b5267bf_end,asset_92d2eb0d5d82e1561b5267bf,player:charlie_brown_jr._(sg),player,,evt_66b3d715a794bf0d4ceacf58,state_end,2025-10-15,2026-03-08,true,Charlie Brown Jr. (SG),relinquish,outgoing
asset_689df9513e12373e50c32c27_0,asset_689df9513e12373e50c32c27,player:nate_hinton_(sg),player,,state_start,evt_beb669dcee99fb850358b926,2016-07-01,2025-10-16,false,Nate Hinton (SG),acquire,incoming
asset_689df9513e12373e50c32c27_1,asset_689df9513e12373e50c32c27,player:nate_hinton_(sg),player,,evt_beb669dcee99fb850358b926,evt_95d10b1923efabeeb875f1e8,2025-10-16,2025-10-18,false,Nate Hinton (SG),relinquish,outgoing
asset_689df9513e12373e50c32c27_end,asset_689df9513e12373e50c32c27,player:nate_hinton_(sg),player,,evt_95d10b1923efabeeb875f1e8,state_end,2025-10-18,2026-03-08,true,Nate Hinton (SG),relinquish,outgoing
asset_fc5ba216869c0987011bcf9e_0,asset_fc5ba216869c0987011bcf9e,player:charles_bassey_(c),player,,state_start,evt_2d708a12b7d222dd17d38f95,2016-07-01,2025-10-27,false,Charles Bassey (C),acquire,incoming
asset_fc5ba216869c0987011bcf9e_end,asset_fc5ba216869c0987011bcf9e,player:charles_bassey_(c),player,,evt_2d708a12b7d222dd17d38f95,state_end,2025-10-27,2026-03-08,true,Charles Bassey (C),acquire,incoming
asset_53e51b3e725d6bac79b97d6d_0,asset_53e51b3e725d6bac79b97d6d,player:kobe_bufkin_(pg),player,,state_start,evt_8eec3a775923ebdfb26278ba,2016-07-01,2025-11-24,false,Kobe Bufkin (PG),acquire,incoming
asset_53e51b3e725d6bac79b97d6d_end,asset_53e51b3e725d6bac79b97d6d,player:kobe_bufkin_(pg),player,,evt_8eec3a775923ebdfb26278ba,state_end,2025-11-24,2026-03-08,true,Kobe Bufkin (PG),acquire,incoming
asset_78808acc11b3f60031a16215_0,asset_78808acc11b3f60031a16215,player:christian_koloko_(c),player,,state_start,evt_4e4652537a8e4d64aaac9a8b,2016-07-01,2025-12-22,false,Christian Koloko (C),acquire,incoming
asset_78808acc11b3f60031a16215_1,asset_78808acc11b3f60031a16215,player:christian_koloko_(c),player,,evt_4e4652537a8e4d64aaac9a8b,evt_abf276623fd7f5bbad9f191c,2025-12-22,2026-01-02,false,Christian Koloko (C),acquire,incoming
asset_78808acc11b3f60031a16215_end,asset_78808acc11b3f60031a16215,player:christian_koloko_(c),player,,evt_abf276623fd7f5bbad9f191c,state_end,2026-01-02,2026-03-08,true,Christian Koloko (C),acquire,incoming
asset_a9bf3691bede3a42cc6f844e_0,asset_a9bf3691bede3a42cc6f844e,player:walter_clayton_jr.,player,PG,state_start,evt_c46feea6c77e4683343736a4,2016-07-01,2026-02-03,false,Walter Clayton Jr.,transform,outgoing
asset_a9bf3691bede3a42cc6f844e_end,asset_a9bf3691bede3a42cc6f844e,player:walter_clayton_jr.,player,PG,evt_c46feea6c77e4683343736a4,state_end,2026-02-03,2026-03-08,true,Walter Clayton Jr.,transform,outgoing
asset_0596542271ae9062cd7e4b46_0,asset_0596542271ae9062cd7e4b46,player:taylor_hendricks,player,PF,state_start,evt_9821e9fb436042ad47ece0ae,2016-07-01,2026-02-03,false,Taylor Hendricks,transform,outgoing
asset_0596542271ae9062cd7e4b46_end,asset_0596542271ae9062cd7e4b46,player:taylor_hendricks,player,PF,evt_9821e9fb436042ad47ece0ae,state_end,2026-02-03,2026-03-08,true,Taylor Hendricks,transform,outgoing
asset_13e67b2c256352383b85a454_0,asset_13e67b2c256352383b85a454,player:georges_niang_(pf),player,,state_start,evt_b62f4459e86d755246aa4f12,2016-07-01,2026-02-03,false,Georges Niang (PF),transform,outgoing
asset_13e67b2c256352383b85a454_1,asset_13e67b2c256352383b85a454,player:georges_niang_(pf),player,,evt_b62f4459e86d755246aa4f12,evt_9a10352ac42a8ee01b62d1cf,2026-02-03,2026-02-05,false,Georges Niang (PF),relinquish,outgoing
asset_13e67b2c256352383b85a454_end,asset_13e67b2c256352383b85a454,player:georges_niang_(pf),player,,evt_9a10352ac42a8ee01b62d1cf,state_end,2026-02-05,2026-03-08,true,Georges Niang (PF),relinquish,outgoing
asset_b2b469675bb94b324a85eb41_0,asset_b2b469675bb94b324a85eb41,player:eric_gordon_(sg),player,,state_start,evt_5bf2a58e9c21fee71bc5a7c4,2016-07-01,2026-02-05,false,Eric Gordon (SG),transform,outgoing
asset_b2b469675bb94b324a85eb41_1,asset_b2b469675bb94b324a85eb41,player:eric_gordon_(sg),player,,evt_5bf2a58e9c21fee71bc5a7c4,evt_724f3462c0a6163de3ba7015,2026-02-05,2026-02-06,false,Eric Gordon (SG),relinquish,outgoing
asset_b2b469675bb94b324a85eb41_end,asset_b2b469675bb94b324a85eb41,player:eric_gordon_(sg),player,,evt_724f3462c0a6163de3ba7015,state_end,2026-02-06,2026-03-08,true,Eric Gordon (SG),relinquish,outgoing
asset_34e691ff8fad97e389641e3a_0,asset_34e691ff8fad97e389641e3a,player:rayan_rupert,player,SG,state_start,evt_435f5d00eb61c8647ddd2278,2016-07-01,2026-02-22,false,Rayan Rupert,acquire,incoming
asset_34e691ff8fad97e389641e3a_1,asset_34e691ff8fad97e389641e3a,player:rayan_rupert,player,SG,evt_435f5d00eb61c8647ddd2278,evt_2ed85ff88e21518c890dbe96,2026-02-22,2026-03-04,false,Rayan Rupert,modify,incoming
asset_34e691ff8fad97e389641e3a_end,asset_34e691ff8fad97e389641e3a,player:rayan_rupert,player,SG,evt_2ed85ff88e21518c890dbe96,state_end,2026-03-04,2026-03-08,true,Rayan Rupert,modify,incoming
asset_675954d830930cc4b11f0534_0,asset_675954d830930cc4b11f0534,player:taj_gibson,player,C,state_start,evt_45da386727a2e5138d9f222f,2016-07-01,2026-02-26,false,Taj Gibson,acquire,incoming
asset_675954d830930cc4b11f0534_end,asset_675954d830930cc4b11f0534,player:taj_gibson,player,C,evt_45da386727a2e5138d9f222f,state_end,2026-02-26,2026-03-08,true,Taj Gibson,acquire,incoming
